,v1  CLS price,—   CLS price+v3,v4  CLS price+insider,—   CLS price+v3+insider,v2  REG price,v3  REG price+v3,—   REG price+insider,—   REG price+v3+insider,mom 20d,SPY
2023-12-26,95081.16315048767,98554.47619909256,120960.9658221507,102301.75459228098,92001.10674869122,118265.21379494827,88677.6488917,136177.8039301751,113118.78667556404,102354.1336585
2023-12-27,95181.69639398767,98681.46518309257,121170.1172721507,102371.14587978098,92119.94674869119,118132.0537949483,88461.2788917,135782.32229017507,113288.43898906402,102539.77365850001
2023-12-28,94985.22584248768,98254.69359809256,121158.3167121507,102318.56498328097,92298.89674869122,118036.63379494828,88616.7084767,136120.2430641751,113447.978657064,102577.34365849999
2023-12-29,94669.87860748768,98329.86490359256,121309.31726365071,102611.19770328097,91583.45674869121,117384.11381044828,87849.31910169999,134951.92306417506,111956.17942806403,102281.2036585
2024-01-02,94057.84340748767,98372.87220359256,121212.55121565072,103538.09561828096,90433.4816291912,117035.15282844829,87454.8802207,134858.70467117507,110945.05699126623,101711.02365850001
2024-01-03,93299.02239803379,97800.70443759256,120313.84724815072,104401.89183028096,88721.12471550301,114578.49752894827,84915.5268997,131641.87729644636,107462.2379039945,100882.27365850001
2024-01-04,93244.19984403378,97625.14143759255,120774.81031865074,104354.57246178098,88759.01173961119,114101.24587663943,84631.8431072,131359.96984600867,106763.7327789945,100559.61365849999
2024-01-05,93466.57574303378,97318.97143759255,120573.28146565071,104332.13310978096,88905.92050011118,114178.16081463941,84707.1444317,130935.91109750865,107386.53596749449,100696.6336585
2024-01-08,94403.24534103378,98637.84294909256,122059.95043865073,104799.37325678096,90892.0028386112,114567.3714936394,86227.65009669999,133657.87872800865,108610.74213649449,102128.7136585
2024-01-09,95190.54054303377,97706.59131027365,121293.38698365071,103927.38223078096,90682.90283861119,115139.37198318793,86869.81174461031,133184.65872800865,108723.42874899448,101974.0136585
2024-01-10,95592.92837143378,97396.21964832365,121298.76011515074,104058.7099349831,91086.05283861117,114319.38139368792,86740.24706161032,133938.23872800864,109103.0576489945,102548.61365849999
2024-01-11,95269.61116393378,96679.7404246269,121089.77471115073,103439.9212499831,90667.79283861119,113559.26676368793,86084.3520616103,133602.92872800864,108355.49109599448,102504.4136585
2024-01-12,94663.82276143378,95665.6243886269,120656.56784715071,103012.59860898308,90265.49283861117,111508.84676368792,85573.3820616103,134247.53033400868,106927.08609599451,102575.1336585
2024-01-16,93767.03438443376,94584.4930849853,119749.48576365071,102438.03678899535,88969.69412130695,110137.44990098977,84838.3828356103,132863.90038500866,105484.3009911206,102199.4336585
2024-01-17,92424.48058743378,93119.39394848529,118315.20374965071,101714.48207599534,88078.37873430696,109152.79632217076,83747.54850961031,130953.85479800866,104813.94753508392,101633.6736585
2024-01-18,92281.39868993376,93266.2701249853,119375.72150715074,101967.47812949536,88423.70943380694,109630.37189228562,83951.64822189571,132114.04855900866,104877.99206958394,102535.3536585
2024-01-19,92687.61732294055,93526.79809792312,120523.0795126507,103281.96917649535,88830.70638180696,110305.31660578561,84156.42185339572,132603.94849450243,106122.62864158394,103808.31365849999
2024-01-22,93113.38190144055,94248.0704899231,121005.8352576507,103983.49953999533,89742.28364180693,111593.75660578562,84883.06233639571,134424.16811850242,106355.51021308394,104027.1036585
2024-01-23,92881.81190144055,95110.89048992311,121765.52872465072,103955.81480699533,90427.12339580694,111991.8175783541,85068.93078139573,134197.5026561051,106316.24559108393,104329.8736585
2024-01-24,92405.61810944055,94701.08048992309,121965.06791465072,103499.86681949535,89998.97174180695,110890.64783932574,84688.5200333957,133091.41210760508,106574.78166908394,104442.58365849999
2024-01-25,93700.63940594056,95408.90048992314,122738.77726365069,104862.24681949533,91165.47174180693,111674.63713232573,85673.44574739572,135882.39719210565,107466.21009908392,105010.55365850001
2024-01-26,94004.06458594056,95922.28048992313,122159.6331756507,105129.48694949533,91491.44053380695,111869.07915882573,85360.83028839571,135878.46312210566,107165.40420408393,104877.9536585
2024-01-29,94389.15858594055,96047.06651992313,123364.6297171507,106095.32258549535,92550.44692030696,113597.23737032575,86939.4602883957,137720.28312210567,107763.02916408393,105704.4936585
2024-01-30,94491.27559894056,96197.4351119231,123649.13910915071,105309.38663599534,91812.69692030695,111979.79737032573,86629.50028839572,135931.46312210566,107522.77780580393,105622.7236585
2024-01-31,94627.40677594056,95516.11146042313,122063.9412571507,104304.33686499533,91739.18840730695,110394.27552432573,85546.03377339571,133231.77312210566,106733.36368380394,103905.55365850001
2024-02-01,96397.41160794055,96029.83516092312,124353.5535731507,104799.88053200746,93422.25646130694,111547.36658233071,86376.62318789572,134802.54210255112,107847.96691380392,105260.2836585
2024-02-02,96535.60353794054,96702.0705209231,125115.1575811507,104669.57624250744,93638.63021011124,110732.73565133069,85476.95991513581,134600.5245990228,108797.77639530392,106365.2836585
2024-02-05,96258.55868144055,96460.7273879231,125703.88379862977,104026.75069950745,94286.80337961124,110644.13171358679,84519.7490516358,134830.2911099323,108566.92126491538,105978.5336585
2024-02-06,96280.09570844055,95772.83992642311,125303.37328962979,103765.54161450746,95307.30227061124,109566.3926335868,85165.9590516358,136652.33435993228,107631.55766741539,106285.7236585
2024-02-07,96684.00570844056,96240.52992642311,125963.91328962978,103998.38251300744,95503.21501361125,108671.5294640868,84400.94729763581,135089.8310599323,108526.42510291537,107169.7236585
2024-02-08,96293.57611444054,97299.7399264231,127176.81164362976,104328.51963350746,95814.23177161123,109706.15334708677,84355.45737663581,135597.12541393228,108646.78203391537,107218.34365849999
2024-02-09,96528.43248444055,97103.98689418692,125636.37949762976,104251.52453030969,96087.19177161124,109720.6824910868,84223.11725968157,134879.6354139323,109566.03930491536,107834.9336585
2024-02-12,96873.92042444056,95958.36861768691,125475.03592262974,104053.30348580968,96981.46156211123,110487.13752908679,84988.23112018156,138235.4570830958,108721.61723241537,107788.52365850001
2024-02-13,95399.34986294055,93860.99280068692,124052.38020912977,102675.34372080969,94869.37100061122,107473.36634725824,82525.47540623414,134696.7294266324,108006.72939941536,106307.8236585
2024-02-14,96728.60336194054,95245.2624431869,126628.52062004988,104530.05957260565,95326.34100061122,108728.50695375825,83425.97743773415,138546.38103859776,111457.17359711064,107271.3836585
2024-02-15,98000.80008144055,95578.97018068688,127445.67745204987,105387.32353060566,96789.86175061124,110533.08139525822,84208.27959073416,140187.71226109777,111847.58252711062,108009.52365850001
2024-02-16,97578.72575540042,94604.51423964679,126625.03294004989,104798.97296910567,96356.00017461122,109770.23110275825,84043.62596373414,138476.22216559775,110999.52660761063,107472.4936585
2024-02-20,97646.10442590041,94462.99654814675,126286.13073354989,103794.07165560566,95970.33218611122,108356.19400575824,83723.69641523415,137812.37867585203,109913.17597661064,106882.4236585
2024-02-21,98322.78483965041,94968.16999714676,126527.42712004988,103551.43522460565,95772.11021211123,107604.57883025825,84023.47003573415,138459.422056352,106761.85381161065,106979.6636585
2024-02-22,98833.95314165042,95992.71909664676,128337.56555354985,106047.59921860565,96060.71988311125,107273.84562375824,85190.84365763533,141902.1754400067,108291.06013711065,109187.4536585
2024-02-23,99079.47314165042,96391.20909664675,128616.71555354988,106467.44305010566,95552.99259811122,107285.74349365543,85612.92673213533,141758.0132395067,108454.92592911063,109262.59365849999
2024-02-26,98364.80813365043,95842.65007872912,128601.94095354987,106339.45970114261,96032.11153811123,105719.71817237404,85663.23676313533,140714.18039700668,108239.18549311065,108862.58365849999
2024-02-27,99870.65538480792,96905.01044333144,128752.63954604988,105867.83458764263,96966.79471097798,106561.90414687402,85698.68547463532,140795.5703970067,108428.49965511065,109063.6936585
2024-02-28,99535.57128980792,97809.88922283144,129033.03278504987,105997.11721414264,96852.70743397798,105314.54414687402,85229.69037463532,139992.3303970067,108051.01340511063,108920.0436585
2024-02-29,100208.03079480791,99697.53297283144,129415.22091004987,106245.9492641426,98013.45151897798,106376.31142197401,86284.82575563532,141461.9971060067,107921.77343511063,109311.2136585
2024-03-01,100528.02664130794,100319.57857633143,130752.81852654493,107294.95266664261,99419.88151897797,106683.83074747403,87431.6133446353,143738.25428050666,109316.43488511063,110334.4436585
2024-03-04,100111.58512430792,100253.98943933145,130571.38866304491,107965.2910580695,98613.64001546215,105697.68074747402,85595.86445392777,142214.31682450668,109745.84343711064,110217.31365849999
2024-03-05,100310.671633718,101716.63614733379,131111.2809870449,107323.07434306951,97877.35769835152,105483.81151947401,84950.17730242776,140836.80145250668,109727.31779711063,109118.9436585
2024-03-06,100709.304175718,101574.84856133378,131703.2609870449,108139.5421735695,98120.20572335154,105783.674386974,85264.65012874229,141505.55234200667,110546.05908049412,109669.2336585
2024-03-07,101063.79362571798,101684.37870383379,132327.59506654492,108572.00217356952,98738.14584385153,107304.68272297402,85658.81113424229,143057.71065250668,111055.4739114941,110754.34365849999
2024-03-08,102161.854953718,102056.4094718338,132288.40264454493,108231.7031435695,98221.33910785151,107265.135392974,85740.26650124228,143972.00367800667,109311.0943954941,110091.34365849999
2024-03-11,102990.16495371799,102247.59947183379,133272.39264454492,109107.0079100695,98365.64129185153,107653.78077797401,85228.90026967725,146104.34368978342,107948.6043954941,109998.52365850001
2024-03-12,103060.20845871801,101693.4727128338,132413.1638217081,109049.6840095695,98397.90033935153,106471.673600974,84432.39059117725,145606.2877892834,108210.9024008949,111176.4536585
2024-03-13,104072.22209828583,101694.35952983379,132627.13116870812,109420.06325356952,98664.64857335153,106897.7416293168,84476.60938117724,146630.8477892834,107412.92195327987,111004.0736585
2024-03-14,102924.56603578581,100297.52156650109,130833.2991447081,108751.9434535695,96934.46256835152,105295.77906268106,83292.05948117725,144770.99778928343,106524.09428127986,110785.2836585
2024-03-15,102110.5599317858,99647.34128950108,130832.46951434785,108615.9643580695,95958.70845049553,105775.23785369864,83553.27948117725,143054.76442459543,106387.61315329745,110027.2536585
2024-03-18,102743.16106528582,99744.85576800109,130700.64480534784,109200.5639610695,97219.56791599553,106046.81992919862,83720.12948117724,143105.3682285954,107134.98261729746,110679.2036585
2024-03-19,102972.66552028582,100301.45097200108,132203.14040734782,109885.88550606949,97391.72791599554,105494.89992919863,83827.56821267724,142851.68570859544,107657.79125479746,111291.3736585
2024-03-20,103750.37487928581,101138.45574650107,132700.76628734783,110187.3052220695,98928.72776595416,106962.97452469863,84135.68863717724,143456.83885959545,108818.20125479746,112319.02365850001
2024-03-21,103981.81755028579,101905.04879750109,133898.03628734784,110378.5214430695,99601.20135995414,107468.55499969862,84762.91208317725,143988.34258745398,109594.88499579745,112688.09365849999
2024-03-22,103714.15615028582,100892.3941203235,134570.3969934475,109439.2914430695,98761.76345955415,106566.20010819864,84059.15566317723,142778.775791954,109453.84758679746,112475.9336585
2024-03-25,103856.04509378581,100711.35253732349,134249.48971694746,109708.2889320695,100137.53533055414,107503.74543569861,84119.17406317723,143643.98805195396,110614.50402034572,112164.3236585
2024-03-26,103294.07509378581,100171.74253732349,134065.4597169475,109025.52416856951,99152.82842555414,106631.12760169862,83697.77127817724,141930.62247145397,109557.98714784574,111958.7936585
2024-03-27,104562.7415097858,103014.8842168235,137331.2072064475,111465.2005870695,100596.17522955414,108571.33344769863,85237.81980517725,144533.09226395396,110489.98187234571,112895.83365849999
2024-03-28,104537.7160272858,103640.84932162517,137679.17303894748,112420.19220206949,101447.11111955415,108909.7255661986,85503.09110117724,145502.22226395397,110691.93717334571,112875.9436585
2024-04-01,104765.0206252858,102816.33099912516,136131.75779594746,112188.2984325695,100561.13877805413,108673.52877519862,85262.77336317723,145380.00226395397,111770.61240456911,112679.2536585
2024-04-02,102341.53410678584,102290.31689862515,135231.23463288724,111490.51797656949,99866.95603255412,107556.1347376986,84227.90336317723,144646.47117195395,110887.79336756909,111965.4236585
2024-04-03,102019.08264678583,102460.47087662517,135464.09640938722,111695.31409606729,99825.70255593355,107724.10784619862,84146.19336317724,144717.97415895396,112694.257675435,112086.9736585
2024-04-04,101842.0159902858,102182.68053662518,134767.31677899353,111438.8710300673,99550.05529593356,107144.57784619862,84212.27284067724,144602.38691181247,110334.94034766922,110723.4036585
2024-04-05,101869.2127042858,102332.01863212517,135193.55934149356,111901.81379656731,100916.48280835287,107726.86188019863,84280.66477601592,145374.03742531248,111349.44858016922,111877.02365850001
2024-04-08,102926.59156928583,103473.96809812516,136285.36934149353,111954.76255056729,101358.56982035289,107363.54143119862,84812.44330601594,145313.89124531246,111085.41219800932,111938.9036585
2024-04-09,105184.91580791541,105770.67513125477,138331.91382349352,113231.1925505673,102897.49618336777,108408.24977869862,85632.34774901593,146185.15065181247,111156.40295950933,112069.2936585
2024-04-10,104029.5242699154,104294.85816175476,136898.40883149355,111116.94284306729,101942.56042986776,106926.82574619862,84402.06200601593,143508.95457181247,110796.54677000933,110948.8236585
2024-04-11,103880.64426991541,104363.56816175477,136885.07883149353,111125.9066720673,102581.82306486779,107119.0187481986,84360.58042401593,143625.05719231247,111381.15395800934,111784.2036585
2024-04-12,101916.29281882716,102361.33193875477,134928.49521449354,108882.55185074045,100506.5780672686,105285.8781106986,82833.56680051592,141641.7119058125,109282.84395800933,110246.0436585
2024-04-15,100692.6980104427,101745.72056125477,133491.49005199358,108251.75736024046,98916.2755072686,104515.14330036016,81789.39224833983,139657.52394316162,108485.31422300935,108869.2136585
2024-04-16,99984.7677769427,101223.61631525475,132712.85310199353,106969.10625887153,97897.64761852291,103559.17133541405,81677.01770833982,138183.3908245667,108200.65431200933,108670.31365849999
2024-04-17,99575.11037144273,100955.21411224396,132743.61281849354,106935.09324387154,97354.1716291109,102888.11969091404,81317.72770833984,136852.50811456668,107442.33288200933,108029.4136585
2024-04-18,99863.09602705724,101346.64387524396,133218.90082599357,107429.19006787156,96549.93650321806,101618.41198941403,80966.35770833984,136259.5888065667,105656.046802656,107808.4136585
2024-04-19,100098.17228905724,102016.19423824394,134137.20643349356,108618.94290787153,95735.95930714309,101618.93374841404,80044.3511543548,136930.08711984643,104850.02992351927,106869.1636585
2024-04-22,101112.21228905725,102088.05158124397,134568.36253799355,108706.20490637155,96392.7729736431,102667.62374841404,80557.71533083414,137423.57673534643,105686.13618101926,107850.4036585
2024-04-23,102208.84228905725,101698.64562229076,134310.75114741642,109057.78630437156,97510.23242114311,103403.51374841403,81568.36571283414,138976.46150934647,107826.19549301927,109127.7836585
2024-04-24,102826.66544055725,101751.33299779076,134557.4104604164,109390.70630437153,96936.2379901431,102375.94452591403,81145.99687783414,140514.68806134642,106883.43053701927,109074.7436585
2024-04-25,102326.64802605726,101551.61278529075,133629.97105641643,109438.09630437153,96688.13115014309,101054.61294707014,80318.12456183415,138742.87882534642,107854.6924319702,108661.4736585
2024-04-26,102405.61802605726,101923.41278529074,134428.22105641643,109128.18890387155,98934.51990141728,101473.84796757014,80475.13720083414,139699.79716734643,108410.03415847018,109689.1236585
2024-04-29,103270.09362788484,103946.63297227552,136276.32875358185,110444.99006102214,100002.4158599173,102090.40032257015,81423.29455283414,141509.06472184643,108188.1241584702,110075.8736585
2024-04-30,102959.06329451225,102944.5290882755,134494.11309308183,108928.53758052214,97845.12585991729,100636.99394877096,80155.13252283414,139599.36994584644,106970.66611154363,108336.6036585
2024-05-01,103288.58981351228,101707.31275902552,134588.0850010818,107234.82062102213,96067.03977831482,99341.71449878023,79125.35915203922,137635.22595084645,105820.07180754363,107987.4236585
2024-05-02,104136.52663201228,100880.3946925599,137119.24876616115,107003.28662110727,96180.67152781482,100756.66983578024,79834.69806762073,141320.14729641206,106870.40365404364,108992.9736585
2024-05-03,104302.71001201225,101482.20631005992,138450.94026216117,108632.44945610726,96636.76318531482,102150.36808578024,80990.18639412074,142353.0512544121,107647.18151554363,110341.0736585
2024-05-06,105131.95072801226,102426.6963100599,139881.13755166117,110320.13837110726,97537.19448181482,102298.09951828024,81442.75119862072,144396.83264841206,108434.3914085436,111477.0136585
2024-05-07,105194.46072801227,101888.9838895599,140014.93062953642,110709.5618688952,97605.95781031481,103632.54822294074,82151.56304962072,144299.76406041207,107994.2686085436,111598.56365849999
2024-05-08,105670.86072801225,102465.45845555991,141185.26423453641,110852.3581053952,96964.34321031484,102517.83575294075,81879.29496662071,144499.56406041209,108017.91331954362,111609.61365849999
2024-05-09,105478.00321601228,102744.01528705991,142446.67509829786,111324.29810539518,99142.7424142505,101130.82808594074,82208.10177662072,145883.68406041208,109071.99890154363,112250.5136585
2024-05-10,106404.57392901226,101821.3760508899,142167.59453729785,110991.79810539518,98750.3821278344,99606.34906294075,82512.90177662073,146210.84207133827,108555.3861120436,112396.3736585
2024-05-13,107018.0839290123,101935.18605088991,141308.81453729788,110730.2269118952,99154.7545638344,100073.31888404198,82856.45897096553,147159.1653833383,108426.66447304364,112409.6336585
2024-05-14,107572.63785451227,102937.12940288991,141865.37675029784,112555.28510689517,99339.5273078344,101147.856759042,83271.3752399655,149020.03901333828,110125.15447304364,112924.56365849999
2024-05-15,107942.12061901226,103362.82801738991,144274.06944029784,114203.81275003156,100034.23730783441,100961.135635542,84706.79101896551,150675.33969333826,111272.81762854362,114319.07365850001
2024-05-16,108491.38835101225,104404.00886338991,142635.80111329787,113604.28539303156,100348.5504373344,101231.28812554199,84629.89290365341,149110.8553033383,110483.04948604362,114084.81365849999
2024-05-17,108604.52467201227,104638.3651018899,142367.97880279785,114352.99708530186,100433.9023808344,101589.239853042,84657.77706865339,149943.4331853383,110826.30254404363,114248.3536585
2024-05-20,108116.41176901225,104410.74451388992,142407.45950529785,113921.80775630186,100846.6713168344,101258.61596566618,85522.6089671534,150885.1726703383,111735.19748704362,114378.7436585
2024-05-21,106498.27951151226,104344.16451388993,143991.46594429784,114814.16098030185,100844.37554933442,100153.35623566617,85043.4208496534,148979.6301628383,112082.00862504363,114659.4136585
2024-05-22,105976.57437501225,104150.07065388991,144643.08690379787,114477.03828430185,99874.79140933443,100867.3448451662,85589.21262065342,149204.66830883827,112378.12245020003,114330.1236585
2024-05-23,104242.11656751228,102274.08228429133,145759.73146543532,113707.91880080185,97127.32990933441,97813.02117130539,84225.11745365341,145500.36830883828,110044.43574682201,113496.9536585
2024-05-24,105797.82892001227,104429.99161909973,147334.01746593532,116203.27880080183,99744.65703333441,99200.57897230539,84934.35361365341,146469.7283088383,113072.760224822,114246.14365849999
2024-05-28,105732.51783755173,103881.08167090992,146123.20907743537,114627.34880080185,99907.63611733442,98786.42655830536,84340.7736136534,147280.2797608383,112941.71020532203,114325.7036585
2024-05-29,104569.6926608248,102978.5136579099,144618.91867214892,113497.58880080184,97565.88431983441,96706.29231636875,82809.02652787957,145246.2159741249,111444.60008761623,113527.89365849999
2024-05-30,105015.07312932482,103669.72017128806,143844.46261273057,114626.73884980186,97888.18855196361,97608.15984136875,82582.74954826308,145988.34451912492,111721.48748435166,112776.4936585
2024-05-31,105748.07657032482,104484.11673328806,142133.38870301502,115564.09921830185,98001.17100146362,98151.29890386875,83346.29058226309,146464.3664941249,110173.76821485166,113799.7236585
2024-06-03,104647.9648446998,103535.14835853336,141708.09486651502,115156.59076530185,97965.58713957982,98411.94339536874,83176.12262476308,145065.73897573294,109126.99573624053,113892.54365849998
2024-06-04,104394.91712869977,103420.69393503337,141266.04478251503,114935.26574430187,97759.80477807982,98235.11915235569,82594.49180878287,144349.1857682329,107705.75656319741,114020.7236585
2024-06-05,106236.3071286998,104224.71855803336,143386.10755151504,115546.16738130184,98677.7458150798,98318.62221635568,83240.30468628286,145542.11219723293,110501.62028519742,115371.0336585
2024-06-06,106525.88712869979,104205.32855803336,143353.89411151502,115570.01819280184,98281.27422657982,98582.22221635569,82885.73468628287,145760.94767323293,110057.7391521974,115368.82365850001
2024-06-07,106291.24712869979,102247.76134653336,143104.65703201503,114876.41284680185,97235.67395757983,97323.37221635568,82888.53976628288,145762.83568223292,108386.42579219742,115229.5936585
2024-06-10,106792.91712869979,102995.79797503336,144769.42767201504,115411.17883080186,97860.39966557981,96792.55382385569,83113.76094378288,145323.49568223293,109847.13224477656,115585.40365850001
2024-06-11,106795.36499419982,102780.95924403332,145149.20767201507,115336.57883080185,97690.1724300798,96881.20630935568,83409.17094378287,145153.38568223294,110440.18638777656,115861.65365850001
2024-06-12,107736.75126535648,104497.25830903335,146942.3591559488,116688.34173029759,98095.64552207982,97159.57006235568,84645.61106789339,145889.59215723292,112096.78903288084,116811.9536585
2024-06-13,106907.92703435646,104108.16170903337,146313.61552494875,116370.18033829758,97550.87307166574,97439.75505835569,84624.38022789342,145375.56804661182,111955.02334188086,117046.21365849998
2024-06-14,108225.98879535646,103028.73205003336,144802.19335289215,115874.60911179759,96796.90312266574,96875.67733485567,83867.34655139339,145520.1244406118,110351.94711558417,117116.9336585
2024-06-17,108636.62483885646,103110.33202803336,145318.68659889215,116485.90720979759,97747.33889166576,97187.53449485567,84205.17811939341,146416.6374731118,109804.65214013372,118047.3436585
2024-06-18,108171.98003535644,103710.33013553335,144198.1721961772,116739.9933226185,97172.91673166575,96637.75178785568,84556.0699648934,146324.88334089686,111412.03932313371,118345.6936585
2024-06-20,109052.40003535645,104421.35826353334,145437.4314241772,117110.1081361185,96886.90415666574,97805.68774585567,85321.79958819698,146077.3594488969,109530.24413413371,118025.2436585
2024-06-21,109469.39003535645,104914.00324003336,146777.64372417724,117621.2929691185,97643.48946666575,98642.50459135568,85525.801005697,146894.9301738969,107894.689549559,117866.1236585
2024-06-24,110366.87003535648,105468.56324003334,147834.21978417723,119260.54586511849,97364.74465966574,99119.76459135569,86350.53100569699,149338.5201738969,106355.257354559,117483.79365849998
2024-06-25,109457.54003535645,104641.46969603334,147895.43722217722,118700.8281691185,97155.12857966576,98478.00459135568,85710.71847069697,147603.2801738969,106889.824753059,117936.8436585
2024-06-26,109075.06003535647,104802.38063653334,147547.2314421772,118483.96062911849,97505.83542866574,98599.96300385566,85207.73456869696,148433.4901738969,106120.66920607898,118082.7036585
2024-06-27,108880.03463135645,104455.64908353332,147285.5414421772,118859.09062911851,97616.88005816574,99082.18256135566,85075.27456869697,148547.7201738969,106254.060992079,118268.3436585
2024-06-28,107874.83156283924,105063.26530353335,148570.71078717726,118913.10926911847,94847.71198066573,99716.94355135568,85368.68867119699,149310.62318689688,106999.15072857898,117804.2436585
2024-07-01,106592.18707833925,103217.85665453335,146828.4025231772,117529.59336911849,94058.17796416573,98630.18967835567,84395.29720619698,149144.0905144669,106185.71709757898,118045.13365850001
2024-07-02,106558.31790783926,103438.89376653335,146490.29414867723,118096.12553711851,94424.30832716572,98456.83293235567,84755.97408319697,149337.70309096685,106263.817097579,118838.5236585
2024-07-03,106436.32271583925,103539.16583053334,146292.90501667722,117911.4265346185,95322.75095216573,98773.25396435565,84248.04322319696,149849.46368596688,106912.61976257898,119366.71365849998
2024-07-05,106360.29729883924,103060.79898124692,147248.70183967723,118574.4074441185,95390.47457716573,97918.24518135565,84494.11042048519,149498.8630694669,106606.04358029854,120054.0236585
2024-07-08,106799.31729883923,103557.9905727469,146933.80168167726,118835.1317906185,96676.00737316572,98338.31227585566,84475.90860748518,150106.5909459669,107885.53341129856,120191.04365849998
2024-07-09,106318.00095229255,102888.36640728478,146289.9846341772,118379.2057886185,95760.20874466575,97550.03819785567,84321.1636299852,148595.6215914669,107328.70672129856,120308.1736585
2024-07-10,106789.18344229257,103692.07235528478,147356.8063961772,118925.03250561848,96460.35770287321,98171.27819785566,85281.19362998518,150194.40159146689,107186.15195729856,121494.9436585
2024-07-11,107022.02344229256,105979.46827928479,148446.0641701772,120951.68077861848,98270.11573207323,100263.09819785567,85590.28984198518,153768.2815914669,105712.07179729857,120451.82365850001
2024-07-12,107784.00344229255,107654.78232860685,149097.04865817723,121749.04336250498,99868.10810297137,101743.82728158166,86906.16382198517,156392.2635364669,106387.84848729856,121209.8536585
2024-07-15,106627.52028829255,107311.37049760683,147075.9686581772,120622.99915150499,99884.98375547136,101852.46484408165,87886.44672202534,156836.04163556988,106757.82022579857,121541.3536585
2024-07-16,108155.68172279255,108616.90636860683,148249.89297667722,122211.655652505,100416.5089144955,103950.31873158166,88816.85342098684,159346.01952509634,106853.49324579856,122259.6036585
2024-07-17,107919.38585579256,108617.42459260685,147529.39840167842,122079.84297473021,99451.0829734955,102898.67419408166,88430.16255291784,157693.33462859632,103753.23654653764,120551.2736585
2024-07-18,107369.30609379255,107660.94484360682,146005.1007522478,121568.21739423022,98732.47501108109,101571.80758808166,87940.59352491783,156489.87014806748,103420.98835803762,119625.2836585
2024-07-19,107276.55254429254,106548.80226810684,145680.89015624777,121374.2765397302,96529.33121653029,101515.73813208166,88300.98029891786,156043.74147806747,102154.11929803762,118834.1036585
2024-07-22,107998.41875929254,107569.33025110685,146594.96951824776,122412.15185473024,97744.55936953028,102200.00929208167,89199.41037641783,156655.0921555675,103549.56035803762,120056.23365849999
2024-07-23,106970.23875929255,107104.00621560685,146183.40938824776,120628.02903023022,96962.37403753029,100801.82178458167,89262.73781441785,156315.8713805675,103178.46671003762,119868.38365850001
2024-07-24,107023.02937650862,105453.32292898354,142432.20938824775,118353.07629401714,94636.85675053029,99181.99744978567,86647.73526191783,152850.36823153612,100524.21723763894,117158.9236585
2024-07-25,107174.29468050862,107579.54142021215,142478.3614666764,118260.26831346555,93853.12719268823,99019.4630268598,85816.30381905993,151261.63679756413,99873.15214685461,116551.1736585
2024-07-26,109017.36736078876,109727.12138471214,137766.00016817643,120009.27480946557,94806.81268218823,100142.4481258598,87618.85311905993,155826.93503731815,101618.27623735458,117852.8636585
2024-07-29,108908.29327628875,109047.77444271212,137849.84164817643,119824.56480946556,93976.8880749748,99988.57411685979,87475.94344605993,156404.65622731813,101574.1077683546,117921.3736585
2024-07-30,109296.21930978875,110682.05870621215,137621.40446767642,120135.81585446555,94836.76641928026,100789.3550963598,87345.53837055994,156747.0280673181,102262.4715808546,117324.6736585
2024-07-31,110637.66555478875,111752.13549887968,136478.09423967643,121174.88015249347,96083.37542478027,100639.73509635979,87672.96344005995,156799.35604941222,102285.36158085459,119227.48365849999
2024-08-01,109714.86527322652,109603.73062587967,134564.09889782863,118398.05367135486,97993.49688158877,100454.66149704187,88768.54473455994,155514.8178955125,100783.5702688546,117543.46365849998
2024-08-02,106579.47555336921,106356.48821656636,131537.2784778443,115224.16743902708,95877.8948251962,99102.91685254186,87785.88983357958,153687.03446985097,99243.50719935459,115359.98365849999
2024-08-05,105352.00552867158,104766.07586531392,127576.34522484429,113512.68368252707,94062.43196659617,97003.92870921061,84488.60870438487,150597.84117853048,96722.10238659233,112009.6236585
2024-08-06,106462.19037167159,105853.25879968064,127527.57972847993,114781.61701788238,94384.60805672334,97494.12159627896,85397.75329288485,152018.59062475857,96855.05012809233,113039.4836585
2024-08-07,107245.65893107158,104414.56587018062,126576.68588033784,113294.26499788236,91955.91139972335,96591.86616677896,84424.97564438486,150069.4488652586,95410.33182309235,112285.8736585
2024-08-08,107999.68350770138,104489.98939868063,128361.38853883787,116074.32499788236,93495.58781513598,97897.83819165773,86017.2065013948,152204.68066751544,96545.09921797113,114873.7836585
2024-08-09,107342.75843920138,104508.23352718064,128563.91805783784,115998.41723788237,93211.74391163597,97410.68224215772,86048.1764453948,152477.2734635154,96619.17327297114,115379.8736585
2024-08-12,106598.5026082014,103312.55631168063,128258.09912233784,114867.02734488237,93054.51391163598,97076.62326065774,85644.33644539482,150445.3837835154,95360.24229797113,115439.54365849998
2024-08-13,107947.63031414383,105396.58331168062,129372.75824233785,116182.19734488236,94733.45075163597,99250.3192791712,87136.51644539481,154419.46378351538,96961.31164797112,117333.5136585
2024-08-14,107864.92763014384,105278.02231168062,129836.25824233785,115911.55734488236,94617.609702636,98180.0481311712,86885.8164453948,152759.3537835154,97014.92610997111,117702.58365849999
2024-08-15,109973.01763014383,107252.32085668064,131108.04824233786,117910.95734488238,96067.56033163596,101539.3081311712,87923.19574698257,155820.5915490896,97987.45610997113,119715.89365849999
